position x,position y,velocity x,velocity y
160,149.33333333333502,0,-13.333333333333654
160,149.84444444444614,0,-14.666666666666988
160,150.4000000000017,0,-16.00000000000032
160,151.00000000000173,0,-17.333333333333652
160,151.64444444444618,0,-18.666666666666984
160,152.33333333333508,0,-20.000000000000316
160,153.06666666666843,0,-21.33333333333365
160,153.84444444444622,0,-22.66666666666698
160,154.66666666666845,0,-24.000000000000313
160,155.53333333333512,0,-25.333333333333645
160,156.44444444444625,0,-26.666666666666977
160,157.40000000000182,0,-28.00000000000031
160,158.40000000000182,0,-29.33333333333364
160,159.44444444444628,0,-30.666666666666973
160,160.53333333333518,0,-32.000000000000306
160,161.66666666666853,0,-33.33333333333364
160,162.8444444444463,0,-34.66666666666698
160,164.06666666666854,0,-36.00000000000031
160,165.33333333333522,0,-37.33333333333365
160,166.64444444444635,0,-38.666666666666984
160,168.0000000000019,0,-40.00000000000032
160,169.4000000000019,0,-41.333333333333655
160,170.84444444444637,0,-42.66666666666699
160,172.33333333333528,0,-44.00000000000033
160,173.8666666666686,0,-45.33333333333366
160,175.4444444444464,0,-46.666666666667
160,177.06666666666862,0,-48.000000000000334
160,178.7333333333353,0,-49.33333333333367
160,180.44444444444642,0,-50.666666666667005
160,182.20000000000198,0,-52.00000000000034
160,184.000000000002,0,-53.33333333333368
160,185.84444444444645,0,-54.66666666666701
160,187.73333333333537,0,-56.00000000000035
160,189.6666666666687,0,-57.333333333333684
160,191.6444444444465,0,-58.66666666666702
160,193.66666666666873,0,-60.000000000000355
160,195.73333333333542,0,-61.33333333333369
160,197.84444444444654,0,-62.66666666666703
160,200.0000000000021,0,-64.00000000000036
160,202.20000000000212,0,-65.33333333333368
160,204.4444444444466,0,-66.66666666666701
160,206.73333333333548,0,-68.00000000000034
160,209.06666666666882,0,-69.33333333333367
160,211.44444444444662,0,-70.666666666667
160,213.86666666666886,0,-72.00000000000033
160,216.33333333333553,0,-73.33333333333366
160,218.84444444444665,0,-74.66666666666698
160,221.40000000000222,0,-76.00000000000031
160,224.00000000000225,0,-77.33333333333364
160,226.6444444444467,0,-78.66666666666697
160,229.3333333333356,0,-80.0000000000003
160,232.06666666666894,0,-81.33333333333363
160,234.84444444444674,0,-82.66666666666696
160,237.66666666666896,0,-84.00000000000028
160,240.53333333333563,0,-85.33333333333361
160,243.44444444444676,0,-86.66666666666694
160,246.40000000000234,0,-88.00000000000027
160,249.40000000000234,0,-89.3333333333336
160,252.4444444444468,0,-90.66666666666693
160,255.5333333333357,0,-92.00000000000026
160,258.666666666669,0,-93.33333333333358
160,261.8444444444468,0,-94.66666666666691
160,265.06666666666905,0,-96.00000000000024
160,268.3333333333357,0,-97.33333333333357
160,271.64444444444683,0,-98.6666666666669
160,275.0000000000024,0,-100.00000000000023
160,278.4000000000024,0,-101.33333333333356
160,281.8444444444469,0,-102.66666666666688
160,285.33333333333576,0,-104.00000000000021
160,288.8666666666691,0,-105.33333333333354
160,292.4444444444469,0,-106.66666666666687
160,296.0666666666691,0,-108.0000000000002
160,299.7333333333358,0,-109.33333333333353
160,303.4444444444469,0,-110.66666666666686
160,307.2000000000025,0,-112.00000000000018
160,311.0000000000025,0,-113.33333333333351
160,314.84444444444694,0,-114.66666666666684
160,318.73333333333585,0,-116.00000000000017
160,322.6666666666692,0,-117.3333333333335
160,326.64444444444695,0,-118.66666666666683
160,330.6666666666692,0,-120.00000000000016
160,334.73333333333585,0,-121.33333333333348
160,338.844444444447,0,-122.66666666666681
160,343.00000000000256,0,-124.00000000000014
160,347.20000000000255,0,-125.33333333333347
160,351.444444444447,0,-126.6666666666668
160,355.7333333333359,0,-128.00000000000014
160,360.0666666666692,0,-129.33333333333348
160,364.444444444447,0,-130.66666666666683
160,368.86666666666923,0,-132.00000000000017
160,373.33333333333593,0,-133.3333333333335
160,377.84444444444705,0,-134.66666666666686
160,382.4000000000026,0,-136.0000000000002
160,387.0000000000026,0,-137.33333333333354
160,391.64444444444706,0,-138.66666666666688
160,396.33333333333593,0,-140.00000000000023
160,401.0666666666693,0,-141.33333333333357
160,405.84444444444705,0,-142.6666666666669
160,410.6666666666693,0,-144.00000000000026
160,415.533333333336,0,-145.3333333333336
160,420.4444444444471,0,-146.66666666666694
160,425.40000000000265,0,-148.00000000000028
160,430.40000000000265,0,-149.33333333333363
160,435.44444444444713,0,-150.66666666666697
160,440.53333333333603,0,-152.0000000000003
160,445.66666666666936,0,-153.33333333333366
160,450.84444444444716,0,-154.666666666667
160,456.0666666666694,0,-156.00000000000034
160,461.33333333333604,0,-157.33333333333368
160,466.6444444444472,0,-158.66666666666703
160,472.00000000000273,0,-160.00000000000037
160,477.40000000000276,0,-161.3333333333337
160,482.8444444444472,0,-162.66666666666706
160,488.3333333333361,0,-164.0000000000004
160,493.86666666666946,0,-165.33333333333374
160,499.44444444444724,0,-166.66666666666708
160,505.0666666666695,0,-168.00000000000043
160,510.7333333333362,0,-169.33333333333377
160,516.4444444444473,0,-170.6666666666671
160,522.2000000000029,0,-172.00000000000045
160,528.000000000003,0,-173.3333333333338
160,533.8444444444474,0,-174.66666666666714
160,539.7333333333363,0,-176.00000000000048
160,545.6666666666697,0,-177.33333333333383
160,551.6444444444475,0,-178.66666666666717
160,557.6666666666697,0,-180.0000000000005
160,563.7333333333364,0,-181.33333333333385
160,569.8444444444475,0,-182.6666666666672
160,576.0000000000031,0,-184.00000000000054
160,582.2000000000031,0,-185.33333333333388
160,588.4444444444475,0,-186.66666666666723
160,594.7333333333364,0,-188.00000000000057
160,601.0666666666698,0,-189.3333333333339
160,607.4444444444476,0,-190.66666666666725
160,613.8666666666699,0,-192.0000000000006
160,620.3333333333366,0,-193.33333333333394
160,626.8444444444477,0,-194.66666666666728
160,633.4000000000033,0,-196.00000000000063
160,640.0000000000033,0,-197.33333333333397
