# time, x_measured, y_measured, x_predicted, y_predicted, x_kalman, y_kalman
2.466666666666666785e+00,1.450000000000000000e+02,5.200000000000000000e+01,1.459596361645065485e+02,4.985382884209865750e+01,1.458318761502790437e+02,5.013955677504828401e+01
2.500000000000000000e+00,1.460000000000000000e+02,5.100000000000000000e+01,1.468884020736141736e+02,4.916920095729897611e+01,1.467702639590967237e+02,4.941265733070111565e+01
2.533333333333333215e+00,1.470000000000000000e+02,5.000000000000000000e+01,1.478181176114325126e+02,4.847184394404696661e+01,1.477094444324779374e+02,4.867483380054001429e+01
2.566666666666666430e+00,1.480000000000000000e+02,4.900000000000000000e+01,1.487490185421840749e+02,4.776124627626714414e+01,1.486496246116245743e+02,4.792562752274202609e+01
2.600000000000000089e+00,1.490000000000000000e+02,4.800000000000000000e+01,1.496813206428958551e+02,4.703698684315516232e+01,1.495909943743766632e+02,4.716465857290486241e+01
2.633333333333333304e+00,1.500000000000000000e+02,4.700000000000000000e+01,1.506152204166065189e+02,4.629872990295064028e+01,1.505337269654671672e+02,4.639162168424847721e+01
2.666666666666666519e+00,1.510000000000000000e+02,4.700000000000000000e+01,1.515508957376221701e+02,4.554622043684003074e+01,1.514779794793547865e+02,4.573864190401050678e+01
2.700000000000000178e+00,1.520000000000000000e+02,4.600000000000000000e+01,1.524885064404862760e+02,4.492114288129778288e+01,1.524238933060063914e+02,4.506383975142689025e+01
2.733333333333333393e+00,1.530000000000000000e+02,4.500000000000000000e+01,1.534281948651133121e+02,4.427114742673415293e+01,1.533715945503342653e+02,4.436748974289773884e+01
2.766666666666666607e+00,1.540000000000000000e+02,4.400000000000000000e+01,1.543700863706789335e+02,4.359662908230140488e+01,1.543211944358217522e+02,4.364991822287478840e+01
2.799999999999999822e+00,1.550000000000000000e+02,4.300000000000000000e+01,1.553142898304636788e+02,4.289803740106690810e+01,1.552727897022839443e+02,4.291150096404322056e+01
2.833333333333333481e+00,1.560000000000000000e+02,4.300000000000000000e+01,1.562608981190091129e+02,4.217587369384862228e+01,1.562264630067898281e+02,4.228464750158237706e+01
2.866666666666666696e+00,1.570000000000000000e+02,4.200000000000000000e+01,1.572099886017610970e+02,4.157214735138356332e+01,1.571822833355989246e+02,4.162859694630776630e+01
2.899999999999999911e+00,1.580000000000000000e+02,4.100000000000000000e+01,1.581616236359373318e+02,4.093573864522803518e+01,1.581403064336196280e+02,4.094421433811130839e+01
2.933333333333333126e+00,1.590000000000000000e+02,4.000000000000000000e+01,1.591158510897508336e+02,4.026769498009976189e+01,1.591005752564465183e+02,4.023239739333383369e+01
