position x,position y,velocity x,velocity y
130,119.33333333333502,0,-13.333333333333654
130,119.84444444444614,0,-14.666666666666988
130,120.40000000000171,0,-16.00000000000032
130,121.00000000000173,0,-17.333333333333652
130,121.64444444444618,0,-18.666666666666984
130,122.33333333333508,0,-20.000000000000316
130,123.06666666666843,0,-21.33333333333365
130,123.84444444444622,0,-22.66666666666698
130,124.66666666666845,0,-24.000000000000313
130,125.53333333333512,0,-25.333333333333645
130,126.44444444444625,0,-26.666666666666977
130,127.40000000000182,0,-28.00000000000031
130,128.40000000000182,0,-29.33333333333364
130,129.44444444444628,0,-30.666666666666973
130,130.53333333333518,0,-32.000000000000306
130,131.66666666666853,0,-33.33333333333364
130,132.8444444444463,0,-34.66666666666698
130,134.06666666666854,0,-36.00000000000031
130,135.33333333333522,0,-37.33333333333365
130,136.64444444444635,0,-38.666666666666984
130,138.0000000000019,0,-40.00000000000032
130,139.4000000000019,0,-41.333333333333655
130,140.84444444444637,0,-42.66666666666699
130,142.33333333333528,0,-44.00000000000033
130,143.8666666666686,0,-45.33333333333366
130,145.4444444444464,0,-46.666666666667
130,147.06666666666862,0,-48.000000000000334
130,148.7333333333353,0,-49.33333333333367
130,150.44444444444642,0,-50.666666666667005
130,152.20000000000198,0,-52.00000000000034
130,154.000000000002,0,-53.33333333333368
130,155.84444444444645,0,-54.66666666666701
130,157.73333333333537,0,-56.00000000000035
130,159.6666666666687,0,-57.333333333333684
130,161.6444444444465,0,-58.66666666666702
130,163.66666666666873,0,-60.000000000000355
130,165.73333333333542,0,-61.33333333333369
130,167.84444444444654,0,-62.66666666666703
130,170.0000000000021,0,-64.00000000000036
130,172.20000000000212,0,-65.33333333333368
130,174.4444444444466,0,-66.66666666666701
130,176.73333333333548,0,-68.00000000000034
130,179.06666666666882,0,-69.33333333333367
130,181.44444444444662,0,-70.666666666667
130,183.86666666666886,0,-72.00000000000033
130,186.33333333333553,0,-73.33333333333366
130,188.84444444444665,0,-74.66666666666698
130,191.40000000000222,0,-76.00000000000031
130,194.00000000000225,0,-77.33333333333364
130,196.6444444444467,0,-78.66666666666697
130,199.3333333333356,0,-80.0000000000003
130,202.06666666666894,0,-81.33333333333363
130,204.84444444444674,0,-82.66666666666696
130,207.66666666666896,0,-84.00000000000028
130,210.53333333333563,0,-85.33333333333361
130,213.44444444444676,0,-86.66666666666694
130,216.40000000000234,0,-88.00000000000027
130,219.40000000000234,0,-89.3333333333336
130,222.4444444444468,0,-90.66666666666693
130,225.5333333333357,0,-92.00000000000026
130,228.66666666666902,0,-93.33333333333358
130,231.84444444444682,0,-94.66666666666691
130,235.06666666666905,0,-96.00000000000024
130,238.3333333333357,0,-97.33333333333357
130,241.64444444444683,0,-98.6666666666669
130,245.0000000000024,0,-100.00000000000023
130,248.40000000000242,0,-101.33333333333356
130,251.84444444444688,0,-102.66666666666688
130,255.33333333333576,0,-104.00000000000021
130,258.8666666666691,0,-105.33333333333354
130,262.4444444444469,0,-106.66666666666687
130,266.0666666666691,0,-108.0000000000002
130,269.7333333333358,0,-109.33333333333353
130,273.4444444444469,0,-110.66666666666686
130,277.2000000000025,0,-112.00000000000018
130,281.0000000000025,0,-113.33333333333351
130,284.84444444444694,0,-114.66666666666684
130,288.73333333333585,0,-116.00000000000017
130,292.6666666666692,0,-117.3333333333335
130,296.64444444444695,0,-118.66666666666683
130,300.6666666666692,0,-120.00000000000016
130,304.73333333333585,0,-121.33333333333348
130,308.844444444447,0,-122.66666666666681
130,313.00000000000256,0,-124.00000000000014
130,317.20000000000255,0,-125.33333333333347
130,321.444444444447,0,-126.6666666666668
130,325.7333333333359,0,-128.00000000000014
130,330.0666666666692,0,-129.33333333333348
130,334.444444444447,0,-130.66666666666683
130,338.86666666666923,0,-132.00000000000017
130,343.33333333333593,0,-133.3333333333335
130,347.84444444444705,0,-134.66666666666686
130,352.4000000000026,0,-136.0000000000002
130,357.0000000000026,0,-137.33333333333354
130,361.64444444444706,0,-138.66666666666688
130,366.33333333333593,0,-140.00000000000023
130,371.0666666666693,0,-141.33333333333357
130,375.84444444444705,0,-142.6666666666669
130,380.6666666666693,0,-144.00000000000026
130,385.533333333336,0,-145.3333333333336
130,390.4444444444471,0,-146.66666666666694
130,395.40000000000265,0,-148.00000000000028
130,400.40000000000265,0,-149.33333333333363
130,405.44444444444713,0,-150.66666666666697
130,410.53333333333603,0,-152.0000000000003
130,415.66666666666936,0,-153.33333333333366
130,420.84444444444716,0,-154.666666666667
130,426.0666666666694,0,-156.00000000000034
130,431.33333333333604,0,-157.33333333333368
130,436.6444444444472,0,-158.66666666666703
130,442.00000000000273,0,-160.00000000000037
130,447.40000000000276,0,-161.3333333333337
130,452.8444444444472,0,-162.66666666666706
130,458.3333333333361,0,-164.0000000000004
130,463.86666666666946,0,-165.33333333333374
130,469.44444444444724,0,-166.66666666666708
130,475.0666666666695,0,-168.00000000000043
130,480.7333333333362,0,-169.33333333333377
130,486.4444444444473,0,-170.6666666666671
130,492.2000000000029,0,-172.00000000000045
130,498.00000000000296,0,-173.3333333333338
130,503.8444444444474,0,-174.66666666666714
130,509.7333333333363,0,-176.00000000000048
130,515.6666666666697,0,-177.33333333333383
130,521.6444444444475,0,-178.66666666666717
130,527.6666666666697,0,-180.0000000000005
130,533.7333333333364,0,-181.33333333333385
130,539.8444444444475,0,-182.6666666666672
130,546.0000000000031,0,-184.00000000000054
130,552.2000000000031,0,-185.33333333333388
130,558.4444444444475,0,-186.66666666666723
130,564.7333333333364,0,-188.00000000000057
130,571.0666666666698,0,-189.3333333333339
130,577.4444444444476,0,-190.66666666666725
130,583.8666666666699,0,-192.0000000000006
130,590.3333333333366,0,-193.33333333333394
130,596.8444444444477,0,-194.66666666666728
130,603.4000000000033,0,-196.00000000000063
130,610.0000000000033,0,-197.33333333333397
