position x1,position y1,velocity x1,velocity y1,position x2,position y2,velocity x2,velocity y2
129.0,34.07697005068148,30.000000000000007,18.96152422706622,70.31111933115159,284.19742877904196,-24.148145657226706,-26.529523872436954
130.0,33.461585909779274,30.000000000000007,18.62819089373289,69.50618114257736,285.0984129081232,-24.148145657226706,-26.862857205770286
131.0,32.85731287998817,30.000000000000007,18.294857560399556,68.70124295400313,286.0105081483155,-24.148145657226706,-27.19619053910362
132.0,32.26415096130819,30.000000000000007,17.961524227066224,67.89630476542891,286.933714499619,-24.148145657226706,-27.52952387243695
133.0,31.682100153739313,30.000000000000007,17.628190893732892,67.09136657685468,287.86803196203357,-24.148145657226706,-27.862857205770283
134.0,31.111160457281557,30.000000000000007,17.29485756039956,66.28642838828046,288.8134605355593,-24.148145657226706,-28.196190539103615
135.0,30.551331871934906,30.000000000000007,16.961524227066228,65.48149019970623,289.77000022019604,-24.148145657226706,-28.529523872436947
136.0,30.00261439769936,30.000000000000007,16.628190893732896,64.676552011132,290.7376510159439,-24.148145657226706,-28.86285720577028
137.0,29.465008034574936,30.000000000000007,16.294857560399564,63.87161382255778,291.71641292280293,-24.148145657226706,-29.19619053910361
138.0,28.938512782561617,30.000000000000007,15.96152422706623,63.06667563398355,292.70628594077306,-24.148145657226706,-29.529523872436943
139.0,28.423128641659403,30.000000000000007,15.628190893732896,62.261737445409324,293.7072700698543,-24.148145657226706,-29.862857205770275
140.0,27.91885561186831,30.000000000000007,15.294857560399562,61.4567992568351,294.71936531004667,-24.148145657226706,-30.196190539103608
141.0,27.42569369318832,30.000000000000007,14.961524227066228,60.65186106826087,295.7425716613501,-24.148145657226706,-30.52952387243694
142.0,26.943642885619454,30.000000000000007,14.628190893732894,59.846922879686645,296.77688912376465,-24.148145657226706,-30.862857205770272
143.0,26.47270318916169,30.000000000000007,14.29485756039956,59.04198469111242,297.8223176972903,-24.148145657226706,-31.196190539103604
144.0,26.012874603815035,30.000000000000007,13.961524227066226,58.23704650253819,298.8788573819271,-24.148145657226706,-31.529523872436936
145.0,25.5641571295795,30.000000000000007,13.628190893732892,57.432108313963965,299.946508177675,-24.148145657226706,-31.86285720577027
146.0,25.12655076645507,30.000000000000007,13.294857560399558,56.62717012538974,301.02527008453404,-24.148145657226706,-32.196190539103604
147.0,24.700055514441743,30.000000000000007,12.961524227066224,55.82223193681551,302.11514310250413,-24.148145657226706,-32.52952387243694
148.0,24.28467137353954,30.000000000000007,12.62819089373289,55.017293748241286,303.21612723158535,-24.148145657226706,-32.862857205770275
149.0,23.88039834374844,30.000000000000007,12.294857560399556,54.21235555966706,304.3282224717777,-24.148145657226706,-33.19619053910361
150.0,23.48723642506846,30.000000000000007,11.961524227066223,53.40741737109283,305.45142882308113,-24.148145657226706,-33.52952387243695
151.0,23.105185617499586,30.000000000000007,11.628190893732889,52.60247918251861,306.5857462854957,-24.148145657226706,-33.86285720577028
152.0,22.73424592104182,30.000000000000007,11.294857560399555,51.79754099394438,307.7311748590214,-24.148145657226706,-34.19619053910362
153.0,22.37441733569517,30.000000000000007,10.96152422706622,50.992602805370154,308.8877145436582,-24.148145657226706,-34.529523872436954
154.0,22.02569986145963,30.000000000000007,10.628190893732887,50.18766461679593,310.0553653394061,-24.148145657226706,-34.86285720577029
155.0,21.688093498335192,30.000000000000007,10.294857560399553,49.3827264282217,311.2341272462651,-24.148145657226706,-35.196190539103625
156.0,21.361598246321876,30.000000000000007,9.961524227066219,48.577788239647475,312.4240002642352,-24.148145657226706,-35.52952387243696
157.0,21.046214105419665,30.000000000000007,9.628190893732885,47.77285005107325,313.6249843933164,-24.148145657226706,-35.8628572057703
158.0,20.741941075628574,30.000000000000007,9.294857560399551,46.96791186249902,314.8370796335088,-24.148145657226706,-36.19619053910363
159.0,20.44877915694859,30.000000000000007,8.961524227066217,46.162973673924796,316.06028598481225,-24.148145657226706,-36.52952387243697
160.0,20.16672834937971,30.000000000000007,8.628190893732883,45.35803548535057,317.2946034472268,-24.148145657226706,-36.862857205770304
161.0,19.89578865292195,30.000000000000007,8.29485756039955,44.55309729677634,318.54003202075245,-24.148145657226706,-37.19619053910364
162.0,19.635960067575297,30.000000000000007,7.961524227066216,43.74815910820212,319.7965717053892,-24.148145657226706,-37.529523872436975
163.0,19.387242593339764,30.000000000000007,7.628190893732883,42.94322091962789,321.0642225011371,-24.148145657226706,-37.86285720577031
164.0,19.149636230215336,30.000000000000007,7.29485756039955,42.138282731053664,322.34298440799614,-24.148145657226706,-38.19619053910365
165.0,18.923140978202014,30.000000000000007,6.961524227066217,41.33334454247944,323.6328574259663,-24.148145657226706,-38.52952387243698
166.0,18.70775683729981,30.000000000000007,6.628190893732884,40.52840635390521,324.93384155504754,-24.148145657226706,-38.86285720577032
167.0,18.503483807508715,30.000000000000007,6.294857560399551,39.723468165330985,326.24593679523986,-24.148145657226706,-39.196190539103654
168.0,18.310321888828724,30.000000000000007,5.961524227066218,38.91852997675676,327.5691431465433,-24.148145657226706,-39.52952387243699
169.0,18.128271081259854,30.000000000000007,5.628190893732885,38.11359178818253,328.90346060895786,-24.148145657226706,-39.862857205770325
170.0,17.95733138480209,30.000000000000007,5.294857560399552,37.308653599608306,330.24888918248354,-24.148145657226706,-40.19619053910366
171.0,17.797502799455444,30.000000000000007,4.961524227066219,36.50371541103408,331.60542886712034,-24.148145657226706,-40.529523872437
172.0,17.648785325219905,30.000000000000007,4.628190893732886,35.69877722245985,332.97307966286826,-24.148145657226706,-40.86285720577033
173.0,17.51117896209547,30.000000000000007,4.294857560399553,34.89383903388563,334.35184156972724,-24.148145657226706,-41.19619053910367
174.0,17.384683710082157,30.000000000000007,3.9615242270662194,34.0889008453114,335.74171458769734,-24.148145657226706,-41.529523872437004
175.0,17.26929956917995,30.000000000000007,3.628190893732886,33.283962656737174,337.14269871677857,-24.148145657226706,-41.86285720577034
176.0,17.165026539388847,30.000000000000007,3.2948575603995525,32.47902446816295,338.5547939569709,-24.148145657226706,-42.196190539103675
177.0,17.071864620708865,30.000000000000007,2.961524227066219,31.67408627958872,339.9780003082744,-24.148145657226706,-42.52952387243701
178.0,16.98981381313999,30.000000000000007,2.6281908937328855,30.869148091014495,341.41231777068896,-24.148145657226706,-42.86285720577035
179.0,16.918874116682233,30.000000000000007,2.294857560399552,30.06420990244027,342.85774634421466,-24.148145657226706,-43.19619053910368
180.0,16.859045531335582,30.000000000000007,1.9615242270662188,29.259271713866042,344.3142860288514,-24.148145657226706,-43.52952387243702
181.0,16.810328057100037,30.000000000000007,1.6281908937328855,28.454333525291815,345.7819368245993,-24.148145657226706,-43.862857205770354
182.0,16.772721693975612,30.000000000000007,1.2948575603995522,27.64939533671759,347.2606987314583,-24.148145657226706,-44.19619053910369
183.0,16.746226441962293,30.000000000000007,0.961524227066219,26.844457148143363,348.75057174942845,-24.148145657226706,-44.529523872437025
